PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars
,True,,47.0,False,0.0,0.0,0.0,0.0,0.0,,True,140.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
,False,,41.0,False,0.0,1562.0,0.0,2.0,16.0,,True,140.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
,True,,28.0,False,207.5562476503759,0.0,0.0,0.0,0.0,,True,133.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,True,,23.0,False,0.0,0.0,0.0,0.0,0.0,,False,686.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,,True,856.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,58.0,False,12.0,0.0,186.0,2436.0,4.0,,False,856.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,True,,36.0,False,0.0,0.0,0.0,0.0,0.0,,True,856.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
,False,,24.0,False,1363.0,0.0,50.0,0.0,0.0,,False,856.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
,False,,56.0,False,128.0,0.0,959.0,0.0,42.0,,False,856.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,True,,15.0,False,0.0,0.0,0.0,0.0,0.0,,True,856.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,19.0,False,154.0,170.0,2074.0,0.0,0.0,,True,141.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
,False,,27.0,False,0.0,0.0,0.0,658.0,133.0,,False,261.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
,False,,47.0,False,59.0,1.0,327.0,557.0,0.0,,False,857.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,37.0,False,0.0,89.0,15.0,20.0,592.0,,False,858.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
,True,,39.0,False,0.0,0.0,0.0,0.0,0.0,,True,859.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,True,,20.0,False,0.0,0.0,0.0,0.0,0.0,,True,859.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,20.0,False,760.0,0.0,742.0,352.0,0.0,,True,859.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,38.0,False,490.0,663.0,358.0,855.0,0.0,,False,859.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,46.0,False,247.0,0.0,418.0,480.0,36.0,,False,142.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,,True,859.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,24.0,False,612.0,326.0,46.0,87.0,0.0,,True,859.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
,True,,32.0,False,0.0,0.0,0.0,0.0,0.0,,True,161.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,,True,161.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,44.0,False,36.0,588.0,0.0,1675.0,3597.0,,False,161.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,19.0,False,0.0,0.0,4.0,6.0,773.0,,False,687.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,30.0,True,0.0,1172.0,183.0,91.0,0.0,,True,50.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,50.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,4.0,False,0.0,0.0,0.0,0.0,0.0,,True,133.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,0.0,False,0.0,415.2759882491187,0.0,0.0,0.0,,True,133.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
,True,,17.0,False,0.0,0.0,0.0,0.0,0.0,,True,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
,True,,44.0,False,0.0,0.0,0.0,0.0,0.0,,True,133.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,31.0,False,2.0,8033.309999999994,0.0,4840.0,5646.679999999971,,False,133.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,41.0,True,0.0,8033.309999999994,0.0,1022.0,1562.0,,True,133.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,33.0,False,0.0,2020.0,0.0,1817.0,182.0,,False,51.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,43.0,False,0.0,124.0,0.0,3975.0,186.0,,False,51.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,43.0,True,0.0,3172.0,0.0,26.0,4376.0,,False,51.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,36.0,False,1367.0,108.0,154.61159693576903,0.0,77.0,,False,784.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,19.0,False,558.0,0.0,353.0,0.0,8.0,,False,860.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
,False,,24.0,False,0.0,1725.0,0.0,0.0,0.0,,True,688.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,17.0,False,0.0,0.0,0.0,0.0,0.0,,True,685.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,False,,23.0,False,1277.0,84.0,0.0,240.0,598.0,,True,861.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,17.0,False,558.0,0.0,3.0,0.0,1226.0,,False,686.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,False,,18.0,False,950.0,1.0,236.0,754.0,0.0,,False,135.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,True,,34.0,False,0.0,0.0,0.0,0.0,0.0,,True,862.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,,True,688.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,66.0,False,610.0,2549.0,0.0,17.0,0.0,,True,786.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,27.0,False,0.0,867.0,0.0,128.0,363.0,,True,786.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,19.0,False,1620.0,0.0,4.0,0.0,82.0,,False,689.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,55.0,False,0.0,198.0,703.0,1.0,0.0,,True,787.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,40.0,False,0.0,0.0,1.0,293.0,667.0,,False,143.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
,True,,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,691.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,7.0,False,0.0,0.0,0.0,0.0,0.0,,False,691.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,12.0,False,0.0,0.0,0.0,0.0,0.0,,True,691.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,37.0,False,0.0,886.0,0.0,58.0,441.0,,False,789.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,22.0,False,0.0,13.0,524.0,7.0,0.0,,False,865.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,25.0,False,0.0,0.0,0.0,0.0,0.0,,True,163.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
,True,,46.0,False,0.0,0.0,0.0,0.0,0.0,,True,163.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,37.0,False,326.0,0.0,455.0,2.0,0.0,,False,144.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
,True,,50.0,False,0.0,0.0,0.0,0.0,0.0,,True,151.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,28.0,False,0.0,0.0,0.0,0.0,0.0,,True,151.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,26.0,False,0.0,0.0,0.0,0.0,0.0,,True,134.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
,True,,28.0,False,0.0,0.0,0.0,275.967990599295,0.0,,True,690.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
,False,,23.0,False,4.0,157.0,142.0,275.967990599295,196.0,,False,691.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,23.0,False,3.0,343.0,0.0,4280.0,0.0,,False,262.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
,False,,34.0,True,992.0,0.0,14.0,0.0,0.0,,False,145.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
,True,,65.0,False,0.0,0.0,0.0,0.0,0.0,,True,134.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,True,,20.0,False,0.0,0.0,0.0,0.0,0.0,,True,134.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
,True,,29.0,False,0.0,0.0,0.0,0.0,0.0,,True,867.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,30.0,False,176.0,0.0,2310.0,0.0,269.5732486772484,,True,867.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,True,,3.0,False,0.0,0.0,0.0,275.967990599295,0.0,,True,868.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,40.0,False,1268.0,0.0,0.0,0.0,0.0,,False,868.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,32.0,False,1331.0,416.0,0.0,665.0,64.0,,False,868.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,31.0,False,553.0,224.0,9.0,1.0,0.0,,False,263.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
,False,,13.0,False,27.0,81.0,1080.0,0.0,0.0,,True,869.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,29.0,False,37.0,0.0,167.0,608.0,0.0,,False,692.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,28.0,False,0.0,53.0,0.0,732.0,6.0,,False,264.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
,False,,19.0,False,1184.0,88.0,0.0,0.0,334.0,,True,790.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
,False,,24.0,False,469.0,0.0,154.61159693576903,196.0,0.0,,True,275.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
,True,,22.0,False,0.0,0.0,0.0,0.0,0.0,,False,266.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,False,,13.0,False,406.0,0.0,1670.0,0.0,427.0,,False,872.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
,False,,21.0,False,0.0,0.0,23.0,820.0,22.0,,False,873.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,24.0,False,0.0,0.0,1435.0,10.0,0.0,,True,791.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
,False,,47.0,False,0.0,4983.0,0.0,173.0,43.0,,True,164.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,27.0,False,0.0,144.0,76.0,184.0,3932.0,,False,135.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,18.0,False,0.0,0.0,774.0,0.0,13.0,,True,277.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
,True,,36.0,False,0.0,0.0,0.0,0.0,0.0,,True,165.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,68.0,False,0.0,1.0,223.0,580.0,0.0,,False,875.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,31.0,False,0.0,0.0,0.0,0.0,0.0,,True,152.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,28.0,False,0.0,0.0,0.0,0.0,0.0,,True,877.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,36.0,False,3002.0,21.0,150.0,0.0,0.0,,False,136.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,False,,17.0,False,0.0,628.0,0.0,66.0,449.0,,True,794.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,,True,695.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,30.0,False,0.0,10.0,0.0,3840.0,329.0,,False,693.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,58.0,False,0.0,2946.0,0.0,101.0,387.0,,True,166.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,43.0,False,0.0,0.0,0.0,0.0,0.0,,True,166.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,20.0,False,354.0,1546.0,323.0,284.0,315.0,,True,166.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,29.0,False,715.0,0.0,154.61159693576903,698.0,106.0,,False,879.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,15.0,False,156.0,1.0,1132.0,192.0,33.0,,True,795.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,30.0,False,488.0,0.0,242.0,0.0,79.0,,False,696.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,33.0,False,3096.229999999996,8033.309999999994,23.0,3013.0,303.0,,False,136.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,True,,25.0,False,0.0,0.0,0.0,0.0,0.0,,True,136.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,62.0,False,0.0,22.0,0.0,3314.0,22.0,,False,136.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,True,,41.0,False,0.0,0.0,0.0,0.0,0.0,,True,697.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,27.0,False,6.0,0.0,0.0,768.0,1141.0,,False,880.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,18.0,False,0.0,0.0,0.0,0.0,0.0,,False,698.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,27.0,False,0.0,0.0,0.0,0.0,0.0,,True,698.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,19.0,False,571.0,0.0,0.0,97.0,813.0,,True,880.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,37.0,False,0.0,0.0,115.0,671.0,0.0,,False,698.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,,False,698.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,29.0,False,13.0,0.0,664.0,74.0,101.0,,False,698.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,44.0,False,0.0,0.0,608.0,0.0,91.0,,False,880.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
,False,,19.0,False,0.0,265.0,882.0,2.0,293.0,,False,881.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,39.0,False,0.0,266.0,0.0,1254.0,197.0,,False,37.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,63.0,False,0.0,490.0,1.0,2882.0,18.0,,False,37.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,39.0,False,9.0,1525.0,0.0,0.0,146.0,,False,37.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,True,,41.0,False,0.0,0.0,0.0,0.0,0.0,,True,796.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,True,,27.0,False,0.0,0.0,0.0,0.0,0.0,,True,696.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,56.0,False,412.0,492.0,9.0,117.0,33.0,,True,137.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
,True,,22.0,False,0.0,0.0,0.0,0.0,0.0,,True,135.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,26.0,False,1.0,1269.0,2333.4399999999987,270.0,5116.0,,False,135.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,24.0,False,0.0,0.0,0.0,0.0,1300.0,,False,797.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,18.0,False,0.0,0.0,0.0,0.0,0.0,,True,697.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,True,,13.0,False,207.5562476503759,0.0,0.0,0.0,0.0,,True,700.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,32.0,False,0.0,0.0,1020.0,0.0,0.0,,True,883.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,30.0,False,24.0,2558.0,98.0,0.0,5361.0,,False,600.3676712973864,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
,True,,25.0,False,0.0,0.0,0.0,0.0,0.0,,True,38.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,55.0,False,0.0,252.0,1.0,0.0,553.0,,True,799.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,19.0,False,0.0,2.0,0.0,669.0,0.0,,False,884.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
,False,,24.0,False,0.0,717.0,222.0,8.0,1.0,,True,698.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,32.0,False,401.0,3724.0,5.0,422.0,62.0,,True,154.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,24.0,False,0.0,0.0,0.0,0.0,0.0,,False,267.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,True,,32.0,False,0.0,0.0,0.0,0.0,0.0,,True,890.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,True,,36.0,False,0.0,0.0,0.0,0.0,0.0,,False,701.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,28.0,False,0.0,31.0,0.0,1283.0,871.0,,True,52.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,52.0,False,0.0,559.0,0.0,0.0,0.0,,True,801.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,29.0,False,646.0,91.0,13.0,0.0,0.0,,True,702.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,23.0,False,49.0,0.0,2333.4399999999987,0.0,0.0,,True,147.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
,True,,32.0,False,0.0,0.0,0.0,0.0,0.0,,True,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
,True,,35.0,False,0.0,0.0,0.0,0.0,0.0,,False,703.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,41.0,False,14.0,6777.0,81.0,604.0,2936.0,,False,138.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,True,,16.0,False,0.0,0.0,0.0,0.0,0.0,,True,704.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
,True,,33.0,False,0.0,0.0,0.0,0.0,0.0,,True,269.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
,True,,6.0,False,0.0,0.0,0.0,0.0,0.0,,True,706.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
,False,,15.0,False,36.0,841.0,0.0,0.0,0.0,,True,803.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
,False,,38.0,False,0.0,668.0,84.0,267.0,0.0,,False,705.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,56.0,False,0.0,779.0,12.0,3.0,35.0,,False,893.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,4.0,False,0.0,0.0,0.0,0.0,0.0,,True,707.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,True,,21.0,False,0.0,0.0,0.0,0.0,0.0,,True,707.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,22.0,False,1371.0,0.0,235.0,0.0,0.0,,True,805.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
,False,,37.0,False,0.0,0.0,785.0,3.0,0.0,,False,270.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
,False,,6.0,False,0.0,0.0,0.0,0.0,0.0,,True,709.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,22.0,False,563.0,521.0,364.0,0.0,0.0,,False,807.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,26.0,False,0.0,137.0,0.0,0.0,5646.679999999971,,False,139.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,22.0,False,0.0,3.0,486.0,0.0,228.0,,True,272.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
,False,,20.0,False,0.0,0.0,0.0,0.0,0.0,,True,710.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,28.82793046746535,False,0.0,22.0,0.0,1156.0,0.0,,False,894.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
,False,,24.0,False,439.0,0.0,2140.0,0.0,0.0,,True,139.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,True,,25.0,False,0.0,0.0,0.0,0.0,0.0,,True,808.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,48.0,False,2.0,0.0,83.0,589.0,233.0,,False,711.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,24.0,False,786.0,0.0,0.0,7.0,0.0,,False,273.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
,False,,3.0,False,0.0,0.0,0.0,0.0,0.0,,True,810.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,,True,810.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,25.0,False,412.0,0.0,567.0,775.0,0.0,,False,810.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,True,,1.0,False,0.0,0.0,0.0,0.0,0.0,,True,810.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
,False,,20.0,False,0.0,187.0,712.0,0.0,0.0,,True,811.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,22.0,False,39.0,0.0,63.0,3.0,654.0,,False,812.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
,False,,28.0,False,427.0,0.0,754.0,0.0,0.0,,True,140.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
,True,,17.0,False,0.0,0.0,0.0,0.0,0.0,,True,707.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,False,,28.0,False,0.0,3345.0,0.0,2143.0,27.0,,False,141.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,True,,47.0,False,0.0,0.0,0.0,0.0,0.0,,True,53.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,34.0,False,0.0,0.0,0.0,0.0,0.0,,False,281.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
,False,,29.0,True,267.0,1418.0,257.0,843.0,0.0,,True,155.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,14.0,False,0.0,0.0,0.0,0.0,0.0,,True,155.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,36.0,False,0.0,563.0,0.0,1301.0,830.0,,True,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
,False,,40.0,False,2320.0,0.0,2333.4399999999987,3131.0,498.0,,True,155.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,49.0,False,22.0,0.0,1129.0,0.0,77.0,,True,813.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,51.0,False,0.0,0.0,0.0,0.0,0.0,,True,156.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,41.0,False,0.0,545.0,0.0,2740.0,293.0,,True,156.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,44.0,False,0.0,8033.309999999994,0.0,22.0,584.0,,True,156.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,47.0,False,2044.0,0.0,95.0,0.0,120.0,,False,814.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,22.0,False,0.0,0.0,945.0,0.0,4.0,,True,815.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,,True,708.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,18.0,False,0.0,35.0,661.0,0.0,63.0,,True,816.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,28.0,False,0.0,1125.0,3.0,562.0,7.0,,False,717.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,22.0,False,429.0,2.0,232.0,0.0,59.0,,True,274.0,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
,False,,50.0,False,444.0,0.0,408.0,0.0,0.0,,False,718.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,47.0,True,0.0,0.0,0.0,0.0,0.0,,True,142.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,55.0,False,802.0,0.0,155.0,4.0,337.0,,False,275.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,True,,21.0,False,0.0,0.0,0.0,0.0,0.0,,True,709.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,39.0,False,0.0,0.0,1.0,0.0,2330.0,,False,709.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,21.0,False,641.0,0.0,409.0,0.0,0.0,,False,895.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
,False,,37.0,False,33.0,3484.0,17.0,4.0,1384.0,,True,157.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,31.0,False,22.0,8033.309999999994,2.0,124.0,1.0,,True,157.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,23.0,False,115.0,1.0,0.0,275.967990599295,249.0,,False,276.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
,True,,28.0,False,0.0,0.0,0.0,0.0,0.0,,True,167.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,23.0,False,118.0,0.0,949.0,206.0,2071.0,,False,148.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
,False,,20.0,False,0.0,272.0,108.0,275.967990599295,230.0,,True,818.0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
